provinsi,tahun,upah,daerah,jenis,peng,cluster_kmeans
JAWA TIMUR,2017,11883,PERDESAAN,TOTAL,723798.0,9
JAWA TIMUR,2017,11883,PERKOTAAN,MAKANAN,532127.0,1
JAWA TIMUR,2017,11883,PERKOTAAN,NONMAKANAN,613460.0,1
JAWA TIMUR,2017,11883,PERKOTAAN,TOTAL,1145587.0,0
JAWA TIMUR,2017,11883,PERDESAANPERKOTAAN,MAKANAN,476861.0,1
JAWA TIMUR,2017,11883,PERDESAANPERKOTAAN,NONMAKANAN,461939.0,1
JAWA TIMUR,2017,11883,PERDESAANPERKOTAAN,TOTAL,938801.0,9
JAWA TIMUR,2018,12561,PERDESAAN,MAKANAN,436818.0,1
JAWA TIMUR,2018,12561,PERDESAAN,NONMAKANAN,341262.0,1
JAWA TIMUR,2018,12561,PERDESAAN,TOTAL,778082.0,9
JAWA TIMUR,2018,12561,PERKOTAAN,MAKANAN,562767.0,1
JAWA TIMUR,2018,12561,PERKOTAAN,NONMAKANAN,650784.0,9
JAWA TIMUR,2018,12561,PERKOTAAN,TOTAL,1213551.0,0
JAWA TIMUR,2018,12561,PERDESAANPERKOTAAN,MAKANAN,502760.0,1
JAWA TIMUR,2018,12561,PERDESAANPERKOTAAN,NONMAKANAN,503316.0,1
JAWA TIMUR,2018,12561,PERDESAANPERKOTAAN,TOTAL,1006077.0,9
JAWA TIMUR,2019,13119,PERDESAAN,MAKANAN,443597.0,1
JAWA TIMUR,2019,13119,PERDESAAN,NONMAKANAN,370427.0,1
JAWA TIMUR,2019,13119,PERDESAAN,TOTAL,814024.0,9
JAWA TIMUR,2019,13119,PERKOTAAN,MAKANAN,554493.0,1
JAWA TIMUR,2019,13119,PERKOTAAN,NONMAKANAN,675010.0,9
JAWA TIMUR,2019,13119,PERKOTAAN,TOTAL,1229503.0,0
JAWA TIMUR,2019,13119,PERDESAANPERKOTAAN,MAKANAN,502892.0,1
JAWA TIMUR,2019,13119,PERDESAANPERKOTAAN,NONMAKANAN,533284.0,1
JAWA TIMUR,2019,13119,PERDESAANPERKOTAAN,TOTAL,1036176.0,0
JAWA TIMUR,2020,14389,PERDESAAN,MAKANAN,462004.0,7
JAWA TIMUR,2020,14389,PERDESAAN,NONMAKANAN,383238.0,7
JAWA TIMUR,2020,14389,PERDESAAN,TOTAL,845242.0,9
JAWA TIMUR,2020,14389,PERKOTAAN,MAKANAN,573351.0,7
JAWA TIMUR,2020,14389,PERKOTAAN,NONMAKANAN,681482.0,7
JAWA TIMUR,2020,14389,PERKOTAAN,TOTAL,1254834.0,0
JAWA TIMUR,2020,14389,PERDESAANPERKOTAAN,MAKANAN,521577.0,7
JAWA TIMUR,2020,14389,PERDESAANPERKOTAAN,NONMAKANAN,542804.0,7
JAWA TIMUR,2020,14389,PERDESAANPERKOTAAN,TOTAL,1064381.0,0
JAWA TIMUR,2021,14789,PERDESAAN,MAKANAN,500154.0,7
JAWA TIMUR,2021,14789,PERDESAAN,NONMAKANAN,390312.0,7
JAWA TIMUR,2021,14789,PERDESAAN,TOTAL,890466.0,9
JAWA TIMUR,2021,14789,PERKOTAAN,MAKANAN,605457.0,7
JAWA TIMUR,2021,14789,PERKOTAAN,NONMAKANAN,691588.0,7
JAWA TIMUR,2021,14789,PERKOTAAN,TOTAL,1297046.0,0
JAWA TIMUR,2021,14789,PERDESAANPERKOTAAN,MAKANAN,557790.0,7
JAWA TIMUR,2021,14789,PERDESAANPERKOTAAN,NONMAKANAN,555211.0,7
JAWA TIMUR,2021,14789,PERDESAANPERKOTAAN,TOTAL,1113001.0,0
JAWA TIMUR,2022,15119,PERDESAAN,MAKANAN,551128.0,7
JAWA TIMUR,2022,15119,PERDESAAN,NONMAKANAN,403015.0,7
JAWA TIMUR,2022,15119,PERDESAAN,TOTAL,954144.0,0
JAWA TIMUR,2022,15119,PERKOTAAN,MAKANAN,640831.0,7
JAWA TIMUR,2022,15119,PERKOTAAN,NONMAKANAN,693987.0,7
JAWA TIMUR,2022,15119,PERKOTAAN,TOTAL,1334818.0,0
JAWA TIMUR,2022,15119,PERDESAANPERKOTAAN,MAKANAN,600847.0,7
JAWA TIMUR,2022,15119,PERDESAANPERKOTAAN,NONMAKANAN,564290.0,7
JAWA TIMUR,2022,15119,PERDESAANPERKOTAAN,TOTAL,1165137.0,0
BANTEN,2015,14228,PERDESAAN,MAKANAN,392046.0,7
BANTEN,2015,14228,PERDESAAN,NONMAKANAN,272081.0,1
BANTEN,2015,14228,PERDESAAN,TOTAL,664127.0,7
BANTEN,2015,14228,PERKOTAAN,MAKANAN,526737.0,7
BANTEN,2015,14228,PERKOTAAN,NONMAKANAN,677002.0,9
BANTEN,2015,14228,PERKOTAAN,TOTAL,1203739.0,0
BANTEN,2015,14228,PERDESAANPERKOTAAN,MAKANAN,483956.0,7
BANTEN,2015,14228,PERDESAANPERKOTAAN,NONMAKANAN,548390.0,7
BANTEN,2015,14228,PERDESAANPERKOTAAN,TOTAL,1032346.0,0
BANTEN,2016,21033,PERDESAAN,MAKANAN,429913.0,2
BANTEN,2016,21033,PERDESAAN,NONMAKANAN,298101.0,2
BANTEN,2016,21033,PERDESAAN,TOTAL,728014.0,2
BANTEN,2016,21033,PERKOTAAN,MAKANAN,578602.0,2
BANTEN,2016,21033,PERKOTAAN,NONMAKANAN,740307.0,2
BANTEN,2016,21033,PERKOTAAN,TOTAL,1318909.0,5
BANTEN,2016,21033,PERDESAANPERKOTAAN,MAKANAN,532389.0,2
BANTEN,2016,21033,PERDESAANPERKOTAAN,NONMAKANAN,602867.0,2
BANTEN,2016,21033,PERDESAANPERKOTAAN,TOTAL,1135256.0,8
BANTEN,2017,19719,PERDESAAN,MAKANAN,486515.0,2
BANTEN,2017,19719,PERDESAAN,NONMAKANAN,304026.0,2
BANTEN,2017,19719,PERDESAAN,TOTAL,790542.0,4
BANTEN,2017,19719,PERKOTAAN,MAKANAN,681921.0,4
BANTEN,2017,19719,PERKOTAAN,NONMAKANAN,768846.0,4
BANTEN,2017,19719,PERKOTAAN,TOTAL,1450768.0,5
BANTEN,2017,19719,PERDESAANPERKOTAAN,MAKANAN,623084.0,2
BANTEN,2017,19719,PERDESAANPERKOTAAN,NONMAKANAN,628887.0,4
BANTEN,2017,19719,PERDESAANPERKOTAAN,TOTAL,1251971.0,5
BANTEN,2018,20565,PERDESAAN,MAKANAN,551678.0,2
BANTEN,2018,20565,PERDESAAN,NONMAKANAN,344889.0,2
BANTEN,2018,20565,PERDESAAN,TOTAL,896568.0,8
BANTEN,2018,20565,PERKOTAAN,MAKANAN,722162.0,2
BANTEN,2018,20565,PERKOTAAN,NONMAKANAN,860591.0,8
BANTEN,2018,20565,PERKOTAAN,TOTAL,1582754.0,5
BANTEN,2018,20565,PERDESAANPERKOTAAN,MAKANAN,672917.0,2
BANTEN,2018,20565,PERDESAANPERKOTAAN,NONMAKANAN,711628.0,2
BANTEN,2018,20565,PERDESAANPERKOTAAN,TOTAL,1384545.0,5
BANTEN,2019,21003,PERDESAAN,MAKANAN,568904.0,2
BANTEN,2019,21003,PERDESAAN,NONMAKANAN,391762.0,2
BANTEN,2019,21003,PERDESAAN,TOTAL,960667.0,8
BANTEN,2019,21003,PERKOTAAN,MAKANAN,755744.0,2
BANTEN,2019,21003,PERKOTAAN,NONMAKANAN,857116.0,8
BANTEN,2019,21003,PERKOTAAN,TOTAL,1612861.0,5
BANTEN,2019,21003,PERDESAANPERKOTAAN,MAKANAN,702322.0,2
BANTEN,2019,21003,PERDESAANPERKOTAAN,NONMAKANAN,724059.0,2
BANTEN,2019,21003,PERDESAANPERKOTAAN,TOTAL,1426382.0,5
BANTEN,2020,23035,PERDESAAN,MAKANAN,621779.0,2
BANTEN,2020,23035,PERDESAAN,NONMAKANAN,430162.0,2
BANTEN,2020,23035,PERDESAAN,TOTAL,1051941.0,8
BANTEN,2020,23035,PERKOTAAN,MAKANAN,809917.0,8
BANTEN,2020,23035,PERKOTAAN,NONMAKANAN,890708.0,8
BANTEN,2020,23035,PERKOTAAN,TOTAL,1700626.0,3
BANTEN,2020,23035,PERDESAANPERKOTAAN,MAKANAN,756673.0,8
BANTEN,2020,23035,PERDESAANPERKOTAAN,NONMAKANAN,760370.0,8
BANTEN,2020,23035,PERDESAANPERKOTAAN,TOTAL,1517044.0,3
BANTEN,2021,24839,PERDESAAN,MAKANAN,632206.0,2
BANTEN,2021,24839,PERDESAAN,NONMAKANAN,422823.0,2
BANTEN,2021,24839,PERDESAAN,TOTAL,1055029.0,8
BANTEN,2021,24839,PERKOTAAN,MAKANAN,789596.0,8
BANTEN,2021,24839,PERKOTAAN,NONMAKANAN,902648.0,8
BANTEN,2021,24839,PERKOTAAN,TOTAL,1692245.0,3
BANTEN,2021,24839,PERDESAANPERKOTAAN,MAKANAN,744893.0,8
BANTEN,2021,24839,PERDESAANPERKOTAAN,NONMAKANAN,766363.0,8
BANTEN,2021,24839,PERDESAANPERKOTAAN,TOTAL,1511256.0,3
BANTEN,2022,23880,PERDESAAN,MAKANAN,717509.0,8
BANTEN,2022,23880,PERDESAAN,NONMAKANAN,433478.0,2
BANTEN,2022,23880,PERDESAAN,TOTAL,1150988.0,8
BANTEN,2022,23880,PERKOTAAN,MAKANAN,867898.0,8
BANTEN,2022,23880,PERKOTAAN,NONMAKANAN,908923.0,8
BANTEN,2022,23880,PERKOTAAN,TOTAL,1776821.0,3
BANTEN,2022,23880,PERDESAANPERKOTAAN,MAKANAN,830110.0,8
BANTEN,2022,23880,PERDESAANPERKOTAAN,NONMAKANAN,789460.0,8
BANTEN,2022,23880,PERDESAANPERKOTAAN,TOTAL,1619571.0,3
BALI,2015,11038,PERDESAAN,MAKANAN,389091.0,1
BALI,2015,11038,PERDESAAN,NONMAKANAN,441381.0,1
BALI,2015,11038,PERDESAAN,TOTAL,830471.0,9
BALI,2015,11038,PERKOTAAN,MAKANAN,441921.0,1
BALI,2015,11038,PERKOTAAN,NONMAKANAN,737657.0,9
BALI,2015,11038,PERKOTAAN,TOTAL,1179578.0,0
BALI,2015,11038,PERDESAANPERKOTAAN,MAKANAN,421577.0,1
BALI,2015,11038,PERDESAANPERKOTAAN,NONMAKANAN,623568.0,1
BALI,2015,11038,PERDESAANPERKOTAAN,TOTAL,1045145.0,9
BALI,2016,14852,PERDESAAN,MAKANAN,415994.0,7
BALI,2016,14852,PERDESAAN,NONMAKANAN,467022.0,7
BALI,2016,14852,PERDESAAN,TOTAL,883016.0,9
BALI,2016,14852,PERKOTAAN,MAKANAN,495437.0,7
BALI,2016,14852,PERKOTAAN,NONMAKANAN,731649.0,9
BALI,2016,14852,PERKOTAAN,TOTAL,1227087.0,0
BALI,2016,14852,PERDESAANPERKOTAAN,MAKANAN,465993.0,7
BALI,2016,14852,PERDESAANPERKOTAAN,NONMAKANAN,633569.0,7
BALI,2016,14852,PERDESAANPERKOTAAN,TOTAL,1099561.0,0
BALI,2017,15624,PERDESAAN,MAKANAN,462189.0,7
BALI,2017,15624,PERDESAAN,NONMAKANAN,492979.0,7
BALI,2017,15624,PERDESAAN,TOTAL,955168.0,0
BALI,2017,15624,PERKOTAAN,MAKANAN,629479.0,7
BALI,2017,15624,PERKOTAAN,NONMAKANAN,915099.0,0
BALI,2017,15624,PERKOTAAN,TOTAL,1544578.0,5
BALI,2017,15624,PERDESAANPERKOTAAN,MAKANAN,569168.0,7
BALI,2017,15624,PERDESAANPERKOTAAN,NONMAKANAN,762916.0,4
BALI,2017,15624,PERDESAANPERKOTAAN,TOTAL,1332084.0,0
BALI,2018,15889,PERDESAAN,MAKANAN,508462.0,7
BALI,2018,15889,PERDESAAN,NONMAKANAN,506501.0,7
BALI,2018,15889,PERDESAAN,TOTAL,1014963.0,0
BALI,2018,15889,PERKOTAAN,MAKANAN,646596.0,7
BALI,2018,15889,PERKOTAAN,NONMAKANAN,899792.0,4
BALI,2018,15889,PERKOTAAN,TOTAL,1546388.0,5
BALI,2018,15889,PERDESAANPERKOTAAN,MAKANAN,599976.0,7
BALI,2018,15889,PERDESAANPERKOTAAN,NONMAKANAN,767056.0,4
BALI,2018,15889,PERDESAANPERKOTAAN,TOTAL,1367032.0,5
BALI,2019,16408,PERDESAAN,MAKANAN,519389.0,7
BALI,2019,16408,PERDESAAN,NONMAKANAN,535918.0,7
BALI,2019,16408,PERDESAAN,TOTAL,1055307.0,0
BALI,2019,16408,PERKOTAAN,MAKANAN,649854.0,4
BALI,2019,16408,PERKOTAAN,NONMAKANAN,887615.0,4
BALI,2019,16408,PERKOTAAN,TOTAL,1537470.0,5
BALI,2019,16408,PERDESAANPERKOTAAN,MAKANAN,609181.0,7
BALI,2019,16408,PERDESAANPERKOTAAN,NONMAKANAN,777972.0,4
BALI,2019,16408,PERDESAANPERKOTAAN,TOTAL,1387153.0,5
BALI,2020,17775,PERDESAAN,MAKANAN,564444.0,4
BALI,2020,17775,PERDESAAN,NONMAKANAN,526845.0,7
BALI,2020,17775,PERDESAAN,TOTAL,1091290.0,0
BALI,2020,17775,PERKOTAAN,MAKANAN,724978.0,4
BALI,2020,17775,PERKOTAAN,NONMAKANAN,973020.0,4
BALI,2020,17775,PERKOTAAN,TOTAL,1697998.0,5
BALI,2020,17775,PERDESAANPERKOTAAN,MAKANAN,675145.0,4
BALI,2020,17775,PERDESAANPERKOTAAN,NONMAKANAN,834520.0,4
BALI,2020,17775,PERDESAANPERKOTAAN,TOTAL,1509665.0,5
BALI,2021,17662,PERDESAAN,MAKANAN,534662.0,7
BALI,2021,17662,PERDESAAN,NONMAKANAN,544917.0,4
BALI,2021,17662,PERDESAAN,TOTAL,1079579.0,0
BALI,2021,17662,PERKOTAAN,MAKANAN,667606.0,4
BALI,2021,17662,PERKOTAAN,NONMAKANAN,963313.0,4
BALI,2021,17662,PERKOTAAN,TOTAL,1630920.0,5
BALI,2021,17662,PERDESAANPERKOTAAN,MAKANAN,628472.0,4
BALI,2021,17662,PERDESAANPERKOTAAN,NONMAKANAN,840152.0,4
BALI,2021,17662,PERDESAANPERKOTAAN,TOTAL,1468624.0,5
BALI,2022,16857,PERDESAAN,MAKANAN,537213.0,7
BALI,2022,16857,PERDESAAN,NONMAKANAN,540494.0,7
BALI,2022,16857,PERDESAAN,TOTAL,1077707.0,0
BALI,2022,16857,PERKOTAAN,MAKANAN,639073.0,4
BALI,2022,16857,PERKOTAAN,NONMAKANAN,950309.0,0
BALI,2022,16857,PERKOTAAN,TOTAL,1589383.0,5
BALI,2022,16857,PERDESAANPERKOTAAN,MAKANAN,609855.0,4
BALI,2022,16857,PERDESAANPERKOTAAN,NONMAKANAN,832754.0,4
BALI,2022,16857,PERDESAANPERKOTAAN,TOTAL,1442609.0,5
NUSA TENGGARA BARAT,2015,9187,PERDESAAN,MAKANAN,341583.0,1
NUSA TENGGARA BARAT,2015,9187,PERDESAAN,NONMAKANAN,263291.0,1
NUSA TENGGARA BARAT,2015,9187,PERDESAAN,TOTAL,604874.0,1
NUSA TENGGARA BARAT,2015,9187,PERKOTAAN,MAKANAN,373402.0,1
NUSA TENGGARA BARAT,2015,9187,PERKOTAAN,NONMAKANAN,381980.0,1
NUSA TENGGARA BARAT,2015,9187,PERKOTAAN,TOTAL,755382.0,9
NUSA TENGGARA BARAT,2015,9187,PERDESAANPERKOTAAN,MAKANAN,355034.0,1
NUSA TENGGARA BARAT,2015,9187,PERDESAANPERKOTAAN,NONMAKANAN,313465.0,1
NUSA TENGGARA BARAT,2015,9187,PERDESAANPERKOTAAN,TOTAL,668499.0,9
NUSA TENGGARA BARAT,2016,9940,PERDESAAN,MAKANAN,385012.0,1
NUSA TENGGARA BARAT,2016,9940,PERDESAAN,NONMAKANAN,288557.0,1
NUSA TENGGARA BARAT,2016,9940,PERDESAAN,TOTAL,673569.0,9
NUSA TENGGARA BARAT,2016,9940,PERKOTAAN,MAKANAN,442888.0,1
NUSA TENGGARA BARAT,2016,9940,PERKOTAAN,NONMAKANAN,431455.0,1
NUSA TENGGARA BARAT,2016,9940,PERKOTAAN,TOTAL,874344.0,9
NUSA TENGGARA BARAT,2016,9940,PERDESAANPERKOTAAN,MAKANAN,410112.0,1
NUSA TENGGARA BARAT,2016,9940,PERDESAANPERKOTAAN,NONMAKANAN,350529.0,1
NUSA TENGGARA BARAT,2016,9940,PERDESAANPERKOTAAN,TOTAL,760641.0,9
NUSA TENGGARA BARAT,2017,10962,PERDESAAN,MAKANAN,430953.0,1
NUSA TENGGARA BARAT,2017,10962,PERDESAAN,NONMAKANAN,285334.0,1
NUSA TENGGARA BARAT,2017,10962,PERDESAAN,TOTAL,716288.0,9
NUSA TENGGARA BARAT,2017,10962,PERKOTAAN,MAKANAN,490606.0,1
NUSA TENGGARA BARAT,2017,10962,PERKOTAAN,NONMAKANAN,460071.0,1
NUSA TENGGARA BARAT,2017,10962,PERKOTAAN,TOTAL,950677.0,9
NUSA TENGGARA BARAT,2017,10962,PERDESAANPERKOTAAN,MAKANAN,457616.0,1
NUSA TENGGARA BARAT,2017,10962,PERDESAANPERKOTAAN,NONMAKANAN,363435.0,1
NUSA TENGGARA BARAT,2017,10962,PERDESAANPERKOTAAN,TOTAL,821052.0,9
NUSA TENGGARA BARAT,2018,11359,PERDESAAN,MAKANAN,489716.0,1
NUSA TENGGARA BARAT,2018,11359,PERDESAAN,NONMAKANAN,327291.0,1
NUSA TENGGARA BARAT,2018,11359,PERDESAAN,TOTAL,817007.0,9
NUSA TENGGARA BARAT,2018,11359,PERKOTAAN,MAKANAN,565819.0,1
NUSA TENGGARA BARAT,2018,11359,PERKOTAAN,NONMAKANAN,468883.0,1
NUSA TENGGARA BARAT,2018,11359,PERKOTAAN,TOTAL,1034704.0,9
NUSA TENGGARA BARAT,2018,11359,PERDESAANPERKOTAAN,MAKANAN,525091.0,1
NUSA TENGGARA BARAT,2018,11359,PERDESAANPERKOTAAN,NONMAKANAN,393107.0,1
NUSA TENGGARA BARAT,2018,11359,PERDESAANPERKOTAAN,TOTAL,918199.0,9
NUSA TENGGARA BARAT,2019,11954,PERDESAAN,MAKANAN,508746.0,1
NUSA TENGGARA BARAT,2019,11954,PERDESAAN,NONMAKANAN,424611.0,1
NUSA TENGGARA BARAT,2019,11954,PERDESAAN,TOTAL,933358.0,9
NUSA TENGGARA BARAT,2019,11954,PERKOTAAN,MAKANAN,573132.0,1
NUSA TENGGARA BARAT,2019,11954,PERKOTAAN,NONMAKANAN,559054.0,1
NUSA TENGGARA BARAT,2019,11954,PERKOTAAN,TOTAL,1132187.0,0
NUSA TENGGARA BARAT,2019,11954,PERDESAANPERKOTAAN,MAKANAN,539863.0,1
NUSA TENGGARA BARAT,2019,11954,PERDESAANPERKOTAAN,NONMAKANAN,489587.0,1
NUSA TENGGARA BARAT,2019,11954,PERDESAANPERKOTAAN,TOTAL,1029450.0,9
NUSA TENGGARA BARAT,2020,13627,PERDESAAN,MAKANAN,537421.0,1
NUSA TENGGARA BARAT,2020,13627,PERDESAAN,NONMAKANAN,438075.0,1
NUSA TENGGARA BARAT,2020,13627,PERDESAAN,TOTAL,975497.0,9
NUSA TENGGARA BARAT,2020,13627,PERKOTAAN,MAKANAN,613446.0,7
NUSA TENGGARA BARAT,2020,13627,PERKOTAAN,NONMAKANAN,598236.0,7
NUSA TENGGARA BARAT,2020,13627,PERKOTAAN,TOTAL,1211682.0,0
NUSA TENGGARA BARAT,2020,13627,PERDESAANPERKOTAAN,MAKANAN,574202.0,7
NUSA TENGGARA BARAT,2020,13627,PERDESAANPERKOTAAN,NONMAKANAN,515561.0,1
NUSA TENGGARA BARAT,2020,13627,PERDESAANPERKOTAAN,TOTAL,1089763.0,0
NUSA TENGGARA BARAT,2021,12992,PERDESAAN,MAKANAN,592603.0,1
NUSA TENGGARA BARAT,2021,12992,PERDESAAN,NONMAKANAN,461751.0,1
NUSA TENGGARA BARAT,2021,12992,PERDESAAN,TOTAL,1054354.0,0
NUSA TENGGARA BARAT,2021,12992,PERKOTAAN,MAKANAN,683662.0,9
NUSA TENGGARA BARAT,2021,12992,PERKOTAAN,NONMAKANAN,658565.0,9
NUSA TENGGARA BARAT,2021,12992,PERKOTAAN,TOTAL,1342227.0,0
NUSA TENGGARA BARAT,2021,12992,PERDESAANPERKOTAAN,MAKANAN,637897.0,9
NUSA TENGGARA BARAT,2021,12992,PERDESAANPERKOTAAN,NONMAKANAN,559650.0,1
NUSA TENGGARA BARAT,2021,12992,PERDESAANPERKOTAAN,TOTAL,1197547.0,0
NUSA TENGGARA BARAT,2022,11734,PERDESAAN,MAKANAN,625547.0,1
NUSA TENGGARA BARAT,2022,11734,PERDESAAN,NONMAKANAN,402893.0,1
NUSA TENGGARA BARAT,2022,11734,PERDESAAN,TOTAL,1028440.0,9
NUSA TENGGARA BARAT,2022,11734,PERKOTAAN,MAKANAN,707430.0,9
NUSA TENGGARA BARAT,2022,11734,PERKOTAAN,NONMAKANAN,582407.0,1
NUSA TENGGARA BARAT,2022,11734,PERKOTAAN,TOTAL,1289837.0,0
NUSA TENGGARA BARAT,2022,11734,PERDESAANPERKOTAAN,MAKANAN,666966.0,9
NUSA TENGGARA BARAT,2022,11734,PERDESAANPERKOTAAN,NONMAKANAN,493696.0,1
NUSA TENGGARA BARAT,2022,11734,PERDESAANPERKOTAAN,TOTAL,1160662.0,0
NUSA TENGGARA TIMUR,2015,11436,PERDESAAN,MAKANAN,272347.0,1
NUSA TENGGARA TIMUR,2015,11436,PERDESAAN,NONMAKANAN,176028.0,1
NUSA TENGGARA TIMUR,2015,11436,PERDESAAN,TOTAL,448375.0,1
NUSA TENGGARA TIMUR,2015,11436,PERKOTAAN,MAKANAN,401053.0,1
NUSA TENGGARA TIMUR,2015,11436,PERKOTAAN,NONMAKANAN,473374.0,1
NUSA TENGGARA TIMUR,2015,11436,PERKOTAAN,TOTAL,874428.0,9
NUSA TENGGARA TIMUR,2015,11436,PERDESAANPERKOTAAN,MAKANAN,298180.0,1
NUSA TENGGARA TIMUR,2015,11436,PERDESAANPERKOTAAN,NONMAKANAN,235710.0,1
NUSA TENGGARA TIMUR,2015,11436,PERDESAANPERKOTAAN,TOTAL,533891.0,1
NUSA TENGGARA TIMUR,2016,12868,PERDESAAN,MAKANAN,283013.0,1
NUSA TENGGARA TIMUR,2016,12868,PERDESAAN,NONMAKANAN,196941.0,1
NUSA TENGGARA TIMUR,2016,12868,PERDESAAN,TOTAL,479954.0,1
NUSA TENGGARA TIMUR,2016,12868,PERKOTAAN,MAKANAN,426417.0,1
NUSA TENGGARA TIMUR,2016,12868,PERKOTAAN,NONMAKANAN,526696.0,1
NUSA TENGGARA TIMUR,2016,12868,PERKOTAAN,TOTAL,953114.0,9
NUSA TENGGARA TIMUR,2016,12868,PERDESAANPERKOTAAN,MAKANAN,312312.0,1
NUSA TENGGARA TIMUR,2016,12868,PERDESAANPERKOTAAN,NONMAKANAN,264315.0,1
NUSA TENGGARA TIMUR,2016,12868,PERDESAANPERKOTAAN,TOTAL,576627.0,1
NUSA TENGGARA TIMUR,2017,12281,PERDESAAN,MAKANAN,366408.0,1
NUSA TENGGARA TIMUR,2017,12281,PERDESAAN,NONMAKANAN,201792.0,1
NUSA TENGGARA TIMUR,2017,12281,PERDESAAN,TOTAL,568200.0,1
NUSA TENGGARA TIMUR,2017,12281,PERKOTAAN,MAKANAN,518425.0,1
NUSA TENGGARA TIMUR,2017,12281,PERKOTAAN,NONMAKANAN,574119.0,1
NUSA TENGGARA TIMUR,2017,12281,PERKOTAAN,TOTAL,1092545.0,0
NUSA TENGGARA TIMUR,2017,12281,PERDESAANPERKOTAAN,MAKANAN,399251.0,1
NUSA TENGGARA TIMUR,2017,12281,PERDESAANPERKOTAAN,NONMAKANAN,282232.0,1
NUSA TENGGARA TIMUR,2017,12281,PERDESAANPERKOTAAN,TOTAL,681483.0,9
NUSA TENGGARA TIMUR,2018,12318,PERDESAAN,MAKANAN,361460.0,1
NUSA TENGGARA TIMUR,2018,12318,PERDESAAN,NONMAKANAN,219096.0,1
NUSA TENGGARA TIMUR,2018,12318,PERDESAAN,TOTAL,580557.0,1
NUSA TENGGARA TIMUR,2018,12318,PERKOTAAN,MAKANAN,542216.0,1
NUSA TENGGARA TIMUR,2018,12318,PERKOTAAN,NONMAKANAN,579797.0,1
NUSA TENGGARA TIMUR,2018,12318,PERKOTAAN,TOTAL,1122013.0,0
NUSA TENGGARA TIMUR,2018,12318,PERDESAANPERKOTAAN,MAKANAN,402921.0,1
NUSA TENGGARA TIMUR,2018,12318,PERDESAANPERKOTAAN,NONMAKANAN,301832.0,1
NUSA TENGGARA TIMUR,2018,12318,PERDESAANPERKOTAAN,TOTAL,704754.0,9
NUSA TENGGARA TIMUR,2019,12610,PERDESAAN,MAKANAN,395098.0,1
NUSA TENGGARA TIMUR,2019,12610,PERDESAAN,NONMAKANAN,229992.0,1
NUSA TENGGARA TIMUR,2019,12610,PERDESAAN,TOTAL,625090.0,1
NUSA TENGGARA TIMUR,2019,12610,PERKOTAAN,MAKANAN,539898.0,1
NUSA TENGGARA TIMUR,2019,12610,PERKOTAAN,NONMAKANAN,613889.0,1
NUSA TENGGARA TIMUR,2019,12610,PERKOTAAN,TOTAL,1153788.0,0
NUSA TENGGARA TIMUR,2019,12610,PERDESAANPERKOTAAN,MAKANAN,429498.0,1
NUSA TENGGARA TIMUR,2019,12610,PERDESAANPERKOTAAN,NONMAKANAN,321195.0,1
NUSA TENGGARA TIMUR,2019,12610,PERDESAANPERKOTAAN,TOTAL,750693.0,9
NUSA TENGGARA TIMUR,2020,17696,PERDESAAN,MAKANAN,401712.0,7
NUSA TENGGARA TIMUR,2020,17696,PERDESAAN,NONMAKANAN,251481.0,7
NUSA TENGGARA TIMUR,2020,17696,PERDESAAN,TOTAL,653194.0,4
NUSA TENGGARA TIMUR,2020,17696,PERKOTAAN,MAKANAN,574081.0,4
NUSA TENGGARA TIMUR,2020,17696,PERKOTAAN,NONMAKANAN,672776.0,4
NUSA TENGGARA TIMUR,2020,17696,PERKOTAAN,TOTAL,1246857.0,5
NUSA TENGGARA TIMUR,2020,17696,PERDESAANPERKOTAAN,MAKANAN,442700.0,7
NUSA TENGGARA TIMUR,2020,17696,PERDESAANPERKOTAAN,NONMAKANAN,351661.0,7
NUSA TENGGARA TIMUR,2020,17696,PERDESAANPERKOTAAN,TOTAL,794361.0,4
NUSA TENGGARA TIMUR,2021,16386,PERDESAAN,MAKANAN,424725.0,7
NUSA TENGGARA TIMUR,2021,16386,PERDESAAN,NONMAKANAN,276068.0,7
NUSA TENGGARA TIMUR,2021,16386,PERDESAAN,TOTAL,700794.0,4
NUSA TENGGARA TIMUR,2021,16386,PERKOTAAN,MAKANAN,600232.0,7
NUSA TENGGARA TIMUR,2021,16386,PERKOTAAN,NONMAKANAN,663311.0,4
NUSA TENGGARA TIMUR,2021,16386,PERKOTAAN,TOTAL,1263544.0,0
NUSA TENGGARA TIMUR,2021,16386,PERDESAANPERKOTAAN,MAKANAN,468252.0,7
NUSA TENGGARA TIMUR,2021,16386,PERDESAANPERKOTAAN,NONMAKANAN,372106.0,7
NUSA TENGGARA TIMUR,2021,16386,PERDESAANPERKOTAAN,TOTAL,840358.0,4
NUSA TENGGARA TIMUR,2022,13012,PERDESAAN,MAKANAN,446350.0,1
NUSA TENGGARA TIMUR,2022,13012,PERDESAAN,NONMAKANAN,310372.0,1
NUSA TENGGARA TIMUR,2022,13012,PERDESAAN,TOTAL,756723.0,9
NUSA TENGGARA TIMUR,2022,13012,PERKOTAAN,MAKANAN,581779.0,1
NUSA TENGGARA TIMUR,2022,13012,PERKOTAAN,NONMAKANAN,676439.0,9
NUSA TENGGARA TIMUR,2022,13012,PERKOTAAN,TOTAL,1258219.0,0
